"D.Favors, R.Gobert, R.Hood, J.Ingles, R.Rubio",-1.5
"H.Barnes, Y.Ferrell, M.Kleber, W.Matthews, D.Smith Jr.",-1.5
"B.Bogdanovic, W.Cauley-Stein, D.Fox, J.Jackson, Z.Randolph",-1.6
"K.Bazemore, E.Ilyasova, M.Plumlee, T.Prince, D.Schroder",-1.6
"B.Adebayo, G.Dragic, J.Johnson, J.Richardson, D.Waiters",-1.6
"R.Felton, T.Ferguson, P.George, J.Grant, P.Patterson",-1.6
"L.Ball, K.Caldwell-Pope, B.Ingram, B.Lopez, L.Nance Jr.",-1.7
"A.Abrines, R.Felton, P.George, J.Grant, P.Patterson",-1.7
"D.Brooks, M.Chalmers, T.Evans, M.Gasol, J.Green",-1.7
"D.Bender, T.Daniels, J.Jackson, A.Len, T.Ulis",-1.8
"K.Dunn, J.Holiday, R.Lopez, L.Markkanen, D.Valentine",-1.9
"G.Hill, L.James, C.Osman, J.Smith, T.Thompson",-1.9
"P.Connaughton, D.Lillard, C.McCollum, J.Nurkic, N.Vonleh",-1.9
"A.Bradley, R.Bullock, A.Drummond, T.Harris, R.Jackson",-1.9
"D.Augustin, A.Gordon, M.Hezonja, W.Iwundu, N.Vucevic",-2.0
"B.Bogdanovic, D.Fox, J.Jackson, K.Koufos, Z.Randolph",-2.0
"D.Cousins, D.Cunningham, J.Holiday, E.Moore, R.Rondo",-2.0
"J.Crawford, G.Dieng, T.Gibson, J.Teague, A.Wiggins",-2.0
"A.Aminu, C.McCollum, S.Napier, J.Nurkic, E.Turner",-2.2
"B.Biyombo, E.Fournier, A.Gordon, E.Payton, J.Simmons",-2.3
"D.Brooks, M.Gasol, J.Green, A.Harrison, J.Martin",-2.3
"Q.Cook, K.Durant, D.Green, J.McGee, K.Thompson",-2.3
"D.Bender, D.Booker, T.Chandler, T.Ulis, T.Warren",-2.3
"J.Collins, D.Dedmon, D.Lee, T.Prince, I.Taylor",-2.4
"D.Fox, G.Hill, S.Labissiere, Z.Randolph, G.Temple",-2.6
"B.Bogdanovic, W.Cauley-Stein, G.Hill, Z.Randolph, G.Temple",-2.6
"A.Bradley, A.Drummond, T.Harris, R.Jackson, S.Johnson",-2.7
"A.Abrines, S.Adams, C.Anthony, A.Roberson, R.Westbrook",-2.7
"M.Conley, J.Ennis III, M.Gasol, A.Harrison, J.Martin",-2.8
"C.Miles, J.Poeltl, N.Powell, P.Siakam, F.VanVleet",-2.8
"D.Cunningham, J.Harris, R.Hollis-Jefferson, C.LeVert, D.Russell",-2.9
"K.Caldwell-Pope, A.Caruso, K.Kuzma, B.Lopez, J.Randle",-3.0
"D.Augustin, B.Biyombo, E.Fournier, M.Hezonja, J.Simmons",-3.0
"Q.Acy, J.Allen, D.Carroll, A.Crabbe, S.Dinwiddie",-3.1
"J.Grant, J.Holiday, R.Lopez, L.Markkanen, P.Zipser",-3.1
"J.Crowder, L.James, K.Love, I.Shumpert, J.Smith",-3.2
"H.Barnes, M.Kleber, W.Matthews, D.Nowitzki, D.Smith Jr.",-3.2
"E.Fournier, A.Gordon, E.Payton, J.Simmons, N.Vucevic",-3.3
"R.Bullock, A.Drummond, J.Ennis III, B.Griffin, I.Smith",-3.3
"M.Beasley, T.Hardaway Jr., J.Jack, E.Kanter, C.Lee",-3.3
"M.Beasley, T.Hardaway Jr., E.Kanter, C.Lee, E.Mudiay",-3.3
"B.Bogdanovic, W.Cauley-Stein, D.Fox, J.Jackson, S.Labissiere",-3.6
"A.Bradley, R.Bullock, A.Drummond, T.Harris, I.Smith",-3.7
"L.Ball, K.Caldwell-Pope, K.Kuzma, B.Lopez, J.Randle",-3.8
"J.Collins, D.Dedmon, T.Dorsey, T.Prince, D.Schroder",-3.8
"J.Crowder, L.James, K.Love, D.Rose, J.Smith",-4.0
"B.Biyombo, E.Fournier, M.Hezonja, E.Payton, J.Simmons",-4.1
"W.Ellington, K.Olynyk, J.Richardson, D.Wade, J.Winslow",-4.1
"J.Crowder, L.James, K.Love, J.Smith, I.Thomas",-4.2
"D.Booker, M.Chriss, G.Monroe, T.Ulis, T.Warren",-4.4
"D.Augustin, M.Hezonja, J.Isaac, J.Simmons, N.Vucevic",-5.8
"T.Chandler, M.Chriss, J.Jackson, T.Ulis, T.Warren",-6.6
"K.Dunn, C.Felicio, Z.LaVine, L.Markkanen, D.Nwaba",-7.6
"J.Crowder, L.James, J.Smith, I.Thomas, T.Thompson",-8.0
