"K.Irving, J.Jack, T.Thompson, A.Varejao, D.Waiters",0.6
"N.Batum, D.Lillard, R.Lopez, W.Matthews, M.Williams",0.3
"P.Beverley, J.Harden, D.Howard, J.Lin, C.Parsons",-1.1
"H.Barnes, S.Blake, J.Crawford, D.Green, J.O'Neal",-0.1
"J.Butler, M.Dunleavy, T.Gibson, K.Hinrich, J.Noah",1.6
"O.Casspi, J.Harden, D.Howard, J.Lin, C.Parsons",1.1
"L.Deng, K.Irving, T.Thompson, A.Varejao, D.Waiters",-1.2
"C.Anthony, T.Chandler, R.Felton, I.Shumpert, J.Smith",0.8
"B.Bass, A.Bradley, J.Crawford, V.Faverani, J.Green",-0.7
"T.Burke, A.Burks, D.Favors, G.Hayward, E.Kanter",-0.4
"R.Allen, C.Andersen, M.Beasley, N.Cole, D.Wade",0.2
"M.Barnes, D.Collison, J.Crawford, B.Griffin, D.Jordan",1.4
"G.Henderson, A.Jefferson, M.Kidd-Gilchrist, K.Walker, C.Zeller",0.3
"D.Augustin, C.Boozer, J.Butler, M.Dunleavy, J.Noah",0.7
"D.DeRozan, K.Lowry, P.Patterson, T.Ross, J.Valanciunas",0.1
"D.Collison, J.Crawford, J.Dudley, B.Griffin, D.Jordan",1.0
"R.Allen, S.Battier, C.Bosh, M.Chalmers, L.James",1.2
"G.Antetokounmpo, E.Ilyasova, B.Knight, K.Middleton, L.Sanders",-2.4
"D.Blair, J.Calderon, M.Ellis, S.Marion, D.Nowitzki",0.0
"S.Adams, N.Collison, D.Fisher, P.Jones, J.Lamb",-1.1
"J.Ayres, M.Belinelli, B.Diaw, M.Ginobili, P.Mills",1.3
"N.Batum, D.Lillard, R.Lopez, M.Williams, D.Wright",2.2
"A.Burks, J.Evans, D.Garrett, E.Kanter, B.Rush",-1.0
"A.Davis, T.Evans, E.Gordon, B.Roberts, G.Stiemsma",-0.3
"B.Diaw, T.Duncan, M.Ginobili, K.Leonard, T.Parker",0.8
"J.Henson, E.Ilyasova, B.Knight, O.Mayo, K.Middleton",-0.8
"T.Allen, M.Conley, M.Gasol, C.Lee, Z.Randolph",1.3
"T.Ariza, T.Booker, M.Gortat, J.Wall, M.Webster",0.6
"V.Carter, J.Crowder, D.Harris, D.Nowitzki, B.Wright",2.3
"B.Diaw, T.Duncan, D.Green, K.Leonard, T.Parker",2.7
"H.Barnes, S.Curry, D.Lee, J.O'Neal, K.Thompson",-2.2
"A.Bogut, S.Curry, D.Green, A.Iguodala, K.Thompson",1.5
"T.Burke, A.Burks, D.Favors, G.Hayward, M.Williams",0.6
"A.Jefferson, R.Sessions, A.Tolliver, K.Walker, C.Zeller",2.5
"B.Jennings, G.Monroe, K.Singler, J.Smith, R.Stuckey",-0.7
"D.Augustin, J.Butler, T.Gibson, J.Noah, T.Snell",-0.7
"P.George, D.Granger, R.Hibbert, G.Hill, D.West",-0.4
"D.Augustin, C.Boozer, J.Butler, M.Dunleavy, T.Gibson",-0.7
"B.Bass, J.Bayless, J.Green, R.Rondo, J.Sullinger",-2.7
"M.Belinelli, B.Diaw, T.Duncan, K.Leonard, T.Parker",0.3
"A.Blatche, J.Johnson, S.Livingston, P.Pierce, D.Williams",1.0
"J.Freeland, D.Lillard, T.Robinson, M.Williams, D.Wright",-0.7
"M.Harkless, E.Moore, A.Nicholson, K.O'Quinn, V.Oladipo",-1.3
"A.Burks, J.Evans, D.Garrett, G.Hayward, E.Kanter",0.8
"D.Cousins, B.McLemore, I.Thomas, J.Thompson, D.Williams",0.4
"A.Drummond, B.Jennings, G.Monroe, J.Smith, R.Stuckey",-0.6
"D.Cousins, R.Gay, B.McLemore, I.Thomas, D.Williams",0.6
"D.Augustin, J.Butler, M.Dunleavy, T.Gibson, N.Mohammed",0.2
"C.Brewer, D.Cunningham, K.Love, K.Martin, R.Rubio",0.3
"J.Calderon, V.Carter, S.Dalembert, M.Ellis, S.Marion",-0.3
"D.Collison, J.Crawford, B.Griffin, D.Jordan, C.Paul",-0.1
"D.DeRozan, A.Johnson, K.Lowry, J.Salmons, J.Valanciunas",-0.7
"G.Dragic, C.Frye, G.Green, M.Morris, P.Tucker",0.0
"D.Augustin, J.Butler, T.Gibson, N.Mohammed, T.Snell",0.0
"P.Beverley, J.Harden, D.Howard, D.Motiejunas, C.Parsons",2.6
"E.Bledsoe, G.Dragic, C.Frye, M.Morris, P.Tucker",1.7
"K.Durant, D.Fisher, S.Ibaka, R.Jackson, R.Westbrook",1.4
"L.Aldridge, N.Batum, D.Lillard, R.Lopez, M.Williams",1.3
"R.Allen, C.Andersen, M.Beasley, N.Cole, L.James",1.1
"E.Brand, K.Korver, P.Millsap, J.Teague, L.Williams",-0.6
"S.Curry, D.Green, A.Iguodala, D.Lee, K.Thompson",2.6
"S.Adams, N.Collison, K.Durant, D.Fisher, J.Lamb",1.1
"R.Allen, C.Andersen, N.Cole, L.James, R.Lewis",-0.5
"C.Anthony, R.Felton, I.Shumpert, J.Smith, A.Stoudemire",-0.1
"D.Augustin, M.Dunleavy, T.Gibson, K.Hinrich, J.Noah",0.4
"H.Barnes, A.Bogut, S.Curry, A.Iguodala, D.Lee",0.6
"W.Chandler, R.Foye, J.Hickson, T.Lawson, T.Mozgov",1.2
"R.Allen, C.Andersen, S.Battier, N.Cole, L.James",-0.2
"J.Calderon, M.Ellis, S.Marion, D.Nowitzki, B.Wright",-0.5
"K.Caldwell-Pope, B.Jennings, G.Monroe, K.Singler, J.Smith",1.6
"K.Caldwell-Pope, B.Jennings, G.Monroe, J.Smith, R.Stuckey",1.1
"T.Duncan, M.Ginobili, K.Leonard, T.Parker, T.Splitter",-0.6
"H.Barnes, S.Curry, D.Green, D.Lee, K.Thompson",0.6
"G.Dragic, C.Frye, G.Green, M.Morris, M.Morris",0.5
"A.Drummond, B.Jennings, K.Singler, J.Smith, R.Stuckey",0.6
"L.Aldridge, N.Batum, R.Lopez, W.Matthews, M.Williams",0.7
"R.Allen, C.Bosh, M.Chalmers, L.James, D.Wade",2.3
"A.Burks, J.Evans, D.Garrett, R.Jefferson, E.Kanter",-1.7
"L.Aldridge, N.Batum, J.Freeland, W.Matthews, M.Williams",0.4
"D.Augustin, M.Dunleavy, T.Gibson, J.Noah, T.Snell",2.1
"D.Augustin, T.Gibson, K.Hinrich, J.Noah, T.Snell",1.1
"H.Barnes, S.Curry, A.Iguodala, D.Lee, K.Thompson",2.3
"D.Blair, J.Calderon, V.Carter, M.Ellis, S.Marion",-0.5
"T.Burke, A.Burks, J.Evans, D.Favors, G.Hayward",-0.1
"W.Bynum, A.Drummond, K.Singler, J.Smith, R.Stuckey",0.0
"L.Aldridge, N.Batum, J.Freeland, M.Williams, D.Wright",-0.8
"M.Belinelli, B.Diaw, T.Duncan, M.Ginobili, T.Parker",0.1
"T.Burke, A.Burks, J.Evans, R.Jefferson, E.Kanter",-0.1
"P.George, G.Hill, I.Mahinmi, L.Stephenson, D.West",-0.1
"J.Calderon, V.Carter, M.Ellis, S.Marion, B.Wright",-1.2
"E.Brand, D.Carroll, P.Millsap, J.Teague, L.Williams",0.3
"T.Burke, A.Burks, J.Evans, G.Hayward, E.Kanter",-0.7
"G.Dragic, G.Green, M.Morris, M.Plumlee, P.Tucker",0.1
"G.Dragic, G.Green, M.Morris, M.Morris, P.Tucker",-0.5
"P.George, R.Hibbert, G.Hill, L.Scola, L.Stephenson",-0.7
"L.Aldridge, N.Batum, D.Lillard, W.Matthews, M.Williams",0.0
